Pickup_Point__1,Type__1,Appendix__1,StartDate1,EndDate1
112039447,Milk Collection (DK),955,22/09/2020,31/12/4000
112039450,Milk Collection (DK),955,22/09/2020,31/12/4000
112039450,Milk Standard (DK),NG,01/10/2020,31/12/4000
112039466,Milk Standard (DK),AM,01/10/2020,31/12/4000
112039466,Milk Collection (DK),955,22/09/2020,31/12/4000
112039469,Milk Standard (DK),AM,01/10/2020,31/12/4000
112039472,Milk Collection (DK),950,22/09/2020,31/12/4000
112039472,Milk Standard (DK),AM,01/10/2020,31/12/4000
112039472,Miscellaneous,6007,01/06/2020,31/12/2020
112039472,Miscellaneous,6014,01/09/2020,30/11/2020
112039472,Milk Collection (DK),970,01/10/2020,31/12/4000
112039472,Milk Collection (DK),955,22/09/2020,31/12/4000
112039483,Milk Collection (DK),970,01/10/2020,31/12/4000
112039483,Milk Collection (DK),955,22/09/2020,31/12/4000
112039483,Miscellaneous,6007,01/06/2020,31/12/2020
112039483,Miscellaneous,6014,01/09/2020,30/11/2020
112039483,Milk Standard (DK),AM,01/10/2020,31/12/4000
112039483,Milk Collection (DK),950,22/09/2020,31/12/4000
112039504,Milk Standard (DK),NG,01/10/2020,31/12/4000
112039504,Milk Collection (DK),950,22/09/2020,31/12/4000
112039504,Milk Collection (DK),955,22/09/2020,31/12/4000
112039508,Milk Collection (DK),950,22/09/2020,31/12/4000
112039508,Milk Standard (DK),AM,01/10/2020,31/12/4000
112039508,Miscellaneous,6014,01/09/2020,30/11/2020
112039508,Miscellaneous,6007,01/06/2020,31/12/2020
112039508,Milk Collection (DK),970,01/10/2020,31/12/4000
112039508,Milk Collection (DK),955,22/09/2020,31/12/4000
112039519,Miscellaneous,6007,01/06/2020,31/12/2020
112039519,Miscellaneous,6014,01/09/2020,30/11/2020
112039519,Milk Collection (DK),970,01/10/2020,31/12/4000
112039519,Milk Collection (DK),955,22/09/2020,31/12/4000
112039519,Milk Standard (DK),OR,01/10/2020,31/12/4000
112039519,Milk Collection (DK),950,22/09/2020,31/12/4000
112039582,Milk Standard (DK),AM,01/10/2020,31/12/4000
112039582,Milk Collection (DK),970,01/10/2020,31/12/4000
112039582,Miscellaneous,6014,01/09/2020,30/11/2020
112039582,Milk Collection (DK),955,22/09/2020,31/12/4000
112039582,Milk Collection (DK),950,22/09/2020,31/12/4000
112039582,Miscellaneous,6007,01/06/2020,31/12/2020
112039598,Miscellaneous,6014,01/09/2020,30/11/2020
112039598,Milk Standard (DK),AM,01/10/2020,31/12/4000
112039598,Miscellaneous,6007,01/06/2020,31/12/2020
112039598,Milk Collection (DK),955,22/09/2020,31/12/4000
112039604,Miscellaneous,6014,01/09/2020,30/11/2020
112039604,Milk Collection (DK),950,22/09/2020,31/12/4000
112039604,Milk Collection (DK),955,22/09/2020,31/12/4000
112039604,Milk Collection (DK),970,01/10/2020,31/12/4000
112039604,Miscellaneous,6007,01/06/2020,31/12/2020
112039604,Milk Standard (DK),AM,01/10/2020,31/12/4000
112039617,Miscellaneous,6014,01/09/2020,30/11/2020
112039617,Milk Collection (DK),950,22/09/2020,31/12/4000
112039617,Milk Standard (DK),OR,01/10/2020,31/12/4000
112039617,Milk Collection (DK),955,22/09/2020,31/12/4000
112039617,Miscellaneous,6007,01/06/2020,31/12/2020
112039643,Milk Standard (DK),AM,01/10/2020,31/12/4000
112039643,Miscellaneous,6007,01/06/2020,31/12/2020
112039643,Milk Collection (DK),970,01/10/2020,31/12/4000
112039643,Milk Collection (DK),955,22/09/2020,31/12/4000
112039643,Milk Collection (DK),950,22/09/2020,31/12/4000
112039643,Miscellaneous,6014,01/09/2020,30/11/2020
112039644,Milk Collection (DK),970,01/10/2020,31/12/4000
112039644,Milk Collection (DK),955,22/09/2020,31/12/4000
112039644,Miscellaneous,6007,01/06/2020,31/12/2020
112039644,Miscellaneous,6014,01/09/2020,30/11/2020
112039644,Milk Standard (DK),OR,01/10/2020,31/12/4000
112039644,Milk Collection (DK),950,22/09/2020,31/12/4000
112039664,Milk Standard (DK),AM,01/10/2020,31/12/4000
112039667,Milk Collection (DK),955,22/09/2020,31/12/4000
112039667,Milk Collection (DK),950,22/09/2020,31/12/4000
112039667,Milk Standard (DK),AM,01/10/2020,31/12/4000
112039667,Miscellaneous,6014,01/09/2020,30/11/2020
112039667,Miscellaneous,6007,01/06/2020,31/12/2020
112039673,Milk Standard (DK),AM,01/10/2020,31/12/4000
112039673,Milk Collection (DK),955,22/09/2020,31/12/4000
112039678,Milk Collection (DK),955,22/09/2020,31/12/4000
112039678,Miscellaneous,6014,01/09/2020,30/11/2020
112039678,Milk Standard (DK),AM,01/10/2020,31/12/4000
112039678,Miscellaneous,6007,01/06/2020,31/12/2020
112039682,Milk Collection (DK),970,01/10/2020,31/12/4000
112039682,Miscellaneous,6014,01/09/2020,30/11/2020
112039682,Milk Standard (DK),OR,01/10/2020,31/12/4000
112039682,Milk Collection (DK),950,22/09/2020,31/12/4000
112039682,Miscellaneous,6007,01/06/2020,31/12/2020
112039682,Milk Collection (DK),955,22/09/2020,31/12/4000
112039705,Milk Collection (DK),955,22/09/2020,31/12/4000
112039705,Milk Concepts (DK),6006,01/10/2020,31/12/4000
112039705,Miscellaneous,6014,01/09/2020,30/11/2020
112039705,Milk Standard (DK),NG,01/10/2020,31/12/4000
112039705,Miscellaneous,6007,01/06/2020,31/12/2020
112039707,Miscellaneous,6014,01/09/2020,30/11/2020
112039707,Milk Collection (DK),955,22/09/2020,31/12/4000
112039707,Miscellaneous,6007,01/06/2020,31/12/2020
112039707,Milk Standard (DK),OR,01/10/2020,31/12/4000
112039707,Milk Collection (DK),950,22/09/2020,31/12/4000
112039711,Miscellaneous,6014,01/09/2020,30/11/2020
112039711,Miscellaneous,6007,01/06/2020,31/12/2020
112039711,Milk Collection (DK),955,22/09/2020,31/12/4000
112039711,Milk Standard (DK),OR,01/10/2020,31/12/4000
112039713,Milk Standard (DK),AM,01/10/2020,31/12/4000
112039713,Milk Collection (DK),950,22/09/2020,31/12/4000
112039733,Milk Standard (DK),AM,01/10/2020,31/12/4000
112039733,Miscellaneous,6007,01/06/2020,31/12/2020
112039733,Miscellaneous,6014,01/09/2020,30/11/2020
112039753,Miscellaneous,6014,01/09/2020,30/11/2020
112039753,Milk Standard (DK),AM,01/10/2020,31/12/4000
112039753,Miscellaneous,6007,01/06/2020,31/12/2020
112039753,Milk Collection (DK),970,01/10/2020,31/12/4000
112039753,Milk Collection (DK),955,22/09/2020,31/12/4000
112039836,Miscellaneous,6007,01/06/2020,31/12/2020
112039836,Miscellaneous,6014,01/09/2020,30/11/2020
112039836,Milk Standard (DK),AM,01/10/2020,31/12/4000
112039836,Milk Collection (DK),955,22/09/2020,31/12/4000
112039836,Milk Collection (DK),970,01/10/2020,31/12/4000
112039836,Milk Collection (DK),950,22/09/2020,31/12/4000
112039846,Milk Standard (DK),AM,01/10/2020,31/12/4000
112039846,Miscellaneous,6007,01/06/2020,31/12/2020
112039846,Milk Collection (DK),970,01/10/2020,31/12/4000
112039846,Milk Collection (DK),950,22/09/2020,31/12/4000
112039846,Milk Collection (DK),955,22/09/2020,31/12/4000
112039846,Miscellaneous,6014,01/09/2020,30/11/2020
112039882,Milk Collection (DK),950,22/09/2020,31/12/4000
112039882,Milk Standard (DK),AM,01/10/2020,31/12/4000
112039882,Miscellaneous,6014,01/09/2020,30/11/2020
112039882,Miscellaneous,6007,01/06/2020,31/12/2020
112039882,Milk Collection (DK),955,22/09/2020,31/12/4000
112039882,Milk Collection (DK),970,01/10/2020,31/12/4000
112039896,Milk Standard (DK),AM,01/10/2020,31/12/4000
112039898,Milk Collection (DK),955,22/09/2020,31/12/4000
112039898,Milk Collection (DK),970,01/10/2020,31/12/4000
112039898,Miscellaneous,6014,01/09/2020,30/11/2020
112039898,Miscellaneous,6007,01/06/2020,31/12/2020
112039898,Milk Standard (DK),AM,01/10/2020,31/12/4000
112039898,Milk Collection (DK),950,22/09/2020,31/12/4000
112039967,Milk Standard (DK),AM,01/10/2020,31/12/4000
112039978,Miscellaneous,6007,01/06/2020,31/12/2020
112039978,Milk Collection (DK),970,01/10/2020,31/12/4000
112039978,Milk Standard (DK),OR,01/10/2020,31/12/4000
112039978,Milk Collection (DK),950,22/09/2020,31/12/4000
112039978,Milk Collection (DK),955,22/09/2020,31/12/4000
112039978,Miscellaneous,6014,01/09/2020,30/11/2020
112039980,Milk Collection (DK),950,22/09/2020,31/12/4000
112039980,Milk Collection (DK),970,01/10/2020,31/12/4000
112039980,Milk Standard (DK),AM,01/10/2020,31/12/4000
112039980,Milk Collection (DK),955,22/09/2020,31/12/4000
112039980,Miscellaneous,6014,01/09/2020,30/11/2020
112039980,Miscellaneous,6007,01/06/2020,31/12/2020
112039989,Milk Standard (DK),AM,01/10/2020,31/12/4000
112039989,Milk Collection (DK),955,22/09/2020,31/12/4000
112039993,Miscellaneous,6014,01/09/2020,30/11/2020
112039993,Miscellaneous,6007,01/06/2020,31/12/2020
112039993,Milk Standard (DK),AM,01/10/2020,31/12/4000
112039999,Milk Collection (DK),950,22/09/2020,31/12/4000
112039999,Milk Collection (DK),970,01/10/2020,31/12/4000
112039999,Miscellaneous,6014,01/09/2020,30/11/2020
112039999,Miscellaneous,6007,01/06/2020,31/12/2020
112039999,Milk Standard (DK),NG,01/10/2020,31/12/4000
112040004,Milk Standard (DK),AM,01/10/2020,31/12/4000
112040004,Milk Collection (DK),955,22/09/2020,31/12/4000
112040012,Milk Standard (DK),AM,01/10/2020,31/12/4000
112040012,Milk Collection (DK),950,22/09/2020,31/12/4000
112040012,Milk Collection (DK),955,22/09/2020,31/12/4000
112040012,Milk Collection (DK),970,01/10/2020,31/12/4000
112040014,Miscellaneous,6014,01/09/2020,30/11/2020
112040014,Milk Standard (DK),AM,01/10/2020,31/12/4000
112040014,Miscellaneous,6007,01/06/2020,31/12/2020
112040016,Milk Standard (DK),AM,01/10/2020,31/12/4000
112040017,Milk Standard (DK),AM,01/10/2020,31/12/4000
112040017,Miscellaneous,6014,01/09/2020,30/11/2020
112040017,Miscellaneous,6007,01/06/2020,31/12/2020
112040027,Miscellaneous,6014,01/09/2020,30/11/2020
112040027,Milk Collection (DK),970,01/10/2020,31/12/4000
112040027,Milk Collection (DK),950,22/09/2020,31/12/4000
112040027,Milk Collection (DK),955,22/09/2020,31/12/4000
112040027,Milk Standard (DK),NG,01/10/2020,31/12/4000
112040027,Miscellaneous,6007,01/06/2020,31/12/2020
112040027,Milk Concepts (DK),6005,01/10/2020,31/12/4000
112040029,Miscellaneous,6014,01/09/2020,30/11/2020
112040029,Miscellaneous,6007,01/06/2020,31/12/2020
112040029,Milk Standard (DK),AM,01/10/2020,31/12/4000
112040038,Milk Collection (DK),955,22/09/2020,31/12/4000
112040038,Miscellaneous,6014,01/09/2020,30/11/2020
112040038,Milk Standard (DK),AM,01/10/2020,31/12/4000
112040038,Milk Collection (DK),950,22/09/2020,31/12/4000
112040038,Milk Collection (DK),970,01/10/2020,31/12/4000
112040038,Miscellaneous,6007,01/06/2020,31/12/2020
112040041,Miscellaneous,6007,01/06/2020,31/12/2020
112040041,Milk Collection (DK),950,22/09/2020,31/12/4000
112040041,Milk Collection (DK),970,01/10/2020,31/12/4000
112040041,Milk Collection (DK),955,22/09/2020,31/12/4000
112040041,Milk Standard (DK),AM,01/10/2020,31/12/4000
112040048,Miscellaneous,6014,01/09/2020,30/11/2020
112040048,Milk Collection (DK),955,22/09/2020,31/12/4000
112040048,Milk Standard (DK),OR,01/10/2020,31/12/4000
112040048,Milk Collection (DK),950,22/09/2020,31/12/4000
112040048,Miscellaneous,6007,01/06/2020,31/12/2020
112040057,Milk Standard (DK),AM,01/10/2020,31/12/4000
112040057,Miscellaneous,6007,01/06/2020,31/12/2020
112040057,Miscellaneous,6014,01/09/2020,30/11/2020
112040057,Milk Collection (DK),955,22/09/2020,31/12/4000
112040057,Milk Collection (DK),970,01/10/2020,31/12/4000
112040057,Milk Collection (DK),950,22/09/2020,31/12/4000
112040063,Miscellaneous,6007,01/06/2020,31/12/2020
112040063,Miscellaneous,6014,01/09/2020,30/11/2020
112040063,Milk Standard (DK),AM,01/10/2020,31/12/4000
112040066,Miscellaneous,6014,01/09/2020,30/11/2020
112040066,Milk Collection (DK),955,22/09/2020,31/12/4000
112040066,Milk Standard (DK),AM,01/10/2020,31/12/4000
112040072,Miscellaneous,6007,01/06/2020,31/12/2020
112040072,Miscellaneous,6014,01/09/2020,30/11/2020
112040072,Milk Collection (DK),955,22/09/2020,31/12/4000
112040072,Milk Standard (DK),AM,01/10/2020,31/12/4000
112040074,Milk Standard (DK),AM,01/10/2020,31/12/4000
112040076,Milk Collection (DK),955,22/09/2020,31/12/4000
112040076,Milk Collection (DK),970,01/10/2020,31/12/4000
112040076,Miscellaneous,6014,01/09/2020,30/11/2020
112040076,Milk Standard (DK),NG,01/10/2020,31/12/4000
112040076,Miscellaneous,6007,01/06/2020,31/12/2020
112040080,Milk Collection (DK),955,22/09/2020,31/12/4000
112040080,Miscellaneous,6007,01/06/2020,31/12/2020
112040080,Miscellaneous,6014,01/09/2020,30/11/2020
112040080,Milk Standard (DK),AM,01/10/2020,31/12/4000
112040080,Milk Collection (DK),950,22/09/2020,31/12/4000
112040080,Milk Collection (DK),970,01/10/2020,31/12/4000
112040083,Milk Collection (DK),950,22/09/2020,31/12/4000
112040083,Miscellaneous,6007,01/06/2020,31/12/2020
112040083,Milk Standard (DK),AM,01/10/2020,31/12/4000
112040083,Miscellaneous,6014,01/09/2020,30/11/2020
112040083,Milk Collection (DK),970,01/10/2020,31/12/4000
112040083,Milk Collection (DK),955,22/09/2020,31/12/4000
112040085,Milk Standard (DK),AM,01/10/2020,31/12/4000
112040085,Miscellaneous,6014,01/09/2020,30/11/2020
112040085,Milk Collection (DK),950,22/09/2020,31/12/4000
112040085,Milk Collection (DK),955,22/09/2020,31/12/4000
112040085,Milk Collection (DK),970,01/10/2020,31/12/4000
112040085,Miscellaneous,6007,01/06/2020,31/12/2020
112040112,Milk Collection (DK),955,22/09/2020,31/12/4000
112040112,Milk Standard (DK),AM,01/10/2020,31/12/4000
112040115,Miscellaneous,6007,01/06/2020,31/12/2020
112040115,Milk Standard (DK),AM,01/10/2020,31/12/4000
112040115,Miscellaneous,6014,01/09/2020,30/11/2020
112040119,Miscellaneous,6007,01/06/2020,31/12/2020
112040119,Milk Standard (DK),AM,01/10/2020,31/12/4000
112040119,Miscellaneous,6014,01/09/2020,30/11/2020
112040122,Milk Standard (DK),OR,01/10/2020,31/12/4000
112040122,Milk Collection (DK),955,22/09/2020,31/12/4000
112040122,Miscellaneous,6007,01/06/2020,31/12/2020
112040122,Miscellaneous,6014,01/09/2020,30/11/2020
112040124,Milk Standard (DK),AM,01/10/2020,31/12/4000
112040137,Miscellaneous,6007,01/06/2020,31/12/2020
112040137,Miscellaneous,6014,01/09/2020,30/11/2020
112040137,Milk Standard (DK),AM,01/10/2020,31/12/4000
112040148,Milk Collection (DK),955,22/09/2020,31/12/4000
112040148,Milk Standard (DK),AM,01/10/2020,31/12/4000
112040148,Milk Collection (DK),950,22/09/2020,31/12/4000
112040152,Milk Collection (DK),955,22/09/2020,31/12/4000
112040152,Milk Collection (DK),970,01/10/2020,31/12/4000
112040152,Miscellaneous,6007,01/06/2020,31/12/2020
112040152,Milk Collection (DK),950,22/09/2020,31/12/4000
112040152,Milk Standard (DK),AM,01/10/2020,31/12/4000
112040152,Miscellaneous,6014,01/09/2020,30/11/2020
112040153,Milk Standard (DK),AM,01/10/2020,31/12/4000
112040153,Milk Collection (DK),950,22/09/2020,31/12/4000
112040153,Milk Collection (DK),970,01/10/2020,31/12/4000
112040153,Miscellaneous,6007,01/06/2020,31/12/2020
112040153,Miscellaneous,6014,01/09/2020,30/11/2020
112040153,Milk Collection (DK),955,22/09/2020,31/12/4000
112040156,Miscellaneous,6014,01/09/2020,30/11/2020
112040156,Miscellaneous,6007,01/09/2020,31/12/2020
112040156,Milk Standard (DK),AM,01/10/2020,31/12/4000
112040161,Miscellaneous,6007,01/06/2020,31/12/2020
112040161,Milk Collection (DK),970,01/10/2020,31/12/4000
112040161,Milk Collection (DK),955,22/09/2020,31/12/4000
112040161,Milk Standard (DK),AM,01/10/2020,31/12/4000
112040161,Miscellaneous,6014,01/09/2020,30/11/2020
112040161,Milk Collection (DK),950,22/09/2020,31/12/4000
112040182,Milk Standard (DK),AM,01/10/2020,31/12/4000
112040193,Miscellaneous,6014,01/09/2020,30/11/2020
112040193,Milk Collection (DK),950,22/09/2020,31/12/4000
112040193,Milk Standard (DK),AM,01/10/2020,31/12/4000
112040193,Miscellaneous,6007,01/06/2020,31/12/2020
112040193,Milk Collection (DK),955,22/09/2020,31/12/4000
112040193,Milk Collection (DK),970,01/10/2020,31/12/4000
112040198,Miscellaneous,6007,01/06/2020,31/12/2020
112040198,Milk Standard (DK),AM,01/10/2020,31/12/4000
112040198,Miscellaneous,6014,01/09/2020,30/11/2020
112040199,Miscellaneous,6014,01/09/2020,30/11/2020
112040199,Milk Standard (DK),OR,01/10/2020,31/12/4000
112040199,Miscellaneous,6007,01/09/2020,31/12/2020
112040199,Milk Collection (DK),955,22/09/2020,31/12/4000
112040201,Miscellaneous,6014,01/09/2020,30/11/2020
112040201,Milk Collection (DK),955,22/09/2020,31/12/4000
112040201,Milk Collection (DK),970,01/10/2020,31/12/4000
112040201,Miscellaneous,6007,01/06/2020,31/12/2020
112040201,Milk Standard (DK),AM,01/10/2020,31/12/4000
112040201,Milk Collection (DK),950,22/09/2020,31/12/4000
112040205,Milk Collection (DK),955,22/09/2020,31/12/4000
112040205,Miscellaneous,6007,01/06/2020,31/12/2020
112040205,Milk Standard (DK),NG,01/10/2020,31/12/4000
112040205,Milk Collection (DK),950,22/09/2020,31/12/4000
112040205,Milk Concepts (DK),6005,01/10/2020,31/12/4000
112040205,Miscellaneous,6014,01/09/2020,30/11/2020
112040205,Milk Collection (DK),970,01/10/2020,31/12/4000
112040254,Milk Standard (DK),AM,01/10/2020,31/12/4000
112040254,Miscellaneous,6014,01/09/2020,30/11/2020
112040254,Milk Collection (DK),955,22/09/2020,31/12/4000
112040254,Milk Collection (DK),950,22/09/2020,31/12/4000
112040254,Milk Collection (DK),970,01/10/2020,31/12/4000
112040254,Miscellaneous,6007,01/06/2020,31/12/2020
112040256,Milk Standard (DK),AM,01/10/2020,31/12/4000
112040264,Milk Collection (DK),970,01/10/2020,31/12/4000
112040264,Milk Standard (DK),AM,01/10/2020,31/12/4000
112040264,Milk Collection (DK),955,22/09/2020,31/12/4000
112040264,Milk Collection (DK),950,22/09/2020,31/12/4000
112040277,Miscellaneous,6007,01/06/2020,31/12/2020
112040277,Miscellaneous,6014,01/09/2020,30/11/2020
112040277,Milk Standard (DK),AM,01/10/2020,31/12/4000
112040288,Milk Standard (DK),AM,01/10/2020,31/12/4000
112040289,Milk Collection (DK),950,22/09/2020,31/12/4000
112040289,Milk Collection (DK),955,22/09/2020,31/12/4000
112040289,Miscellaneous,6014,01/09/2020,30/11/2020
112040289,Miscellaneous,6007,01/06/2020,31/12/2020
112040289,Milk Collection (DK),970,01/10/2020,31/12/4000
112040289,Milk Standard (DK),AM,01/10/2020,31/12/4000
112040296,Miscellaneous,6014,01/09/2020,30/11/2020
112040296,Milk Standard (DK),AM,01/10/2020,31/12/4000
112040296,Miscellaneous,6007,01/06/2020,31/12/2020
112040340,Milk Collection (DK),955,22/09/2020,31/12/4000
112040340,Milk Standard (DK),AM,01/10/2020,31/12/4000
112040340,Milk Collection (DK),950,22/09/2020,31/12/4000
112040340,Miscellaneous,6007,01/06/2020,31/12/2020
112040340,Miscellaneous,6014,01/09/2020,30/11/2020
112040340,Milk Collection (DK),970,01/10/2020,31/12/4000
112040363,Milk Standard (DK),AM,01/10/2020,31/12/4000
112040363,Miscellaneous,6007,01/06/2020,31/12/2020
112040363,Miscellaneous,6014,01/09/2020,30/11/2020
112040363,Milk Collection (DK),955,22/09/2020,31/12/4000
112040363,Milk Collection (DK),950,22/09/2020,31/12/4000
112040363,Milk Collection (DK),970,01/10/2020,31/12/4000
112040370,Miscellaneous,6014,01/09/2020,30/11/2020
112040370,Milk Collection (DK),955,22/09/2020,31/12/4000
112040370,Miscellaneous,6007,01/06/2020,31/12/2020
112040370,Milk Standard (DK),NG,01/10/2020,31/12/4000
112040403,Miscellaneous,6014,01/09/2020,30/11/2020
112040403,Miscellaneous,6007,01/06/2020,31/12/2020
112040403,Milk Standard (DK),AM,01/10/2020,31/12/4000
112040405,Miscellaneous,6014,01/09/2020,30/11/2020
112040405,Milk Collection (DK),955,22/09/2020,31/12/4000
112040405,Miscellaneous,6007,01/06/2020,31/12/2020
112040405,Milk Standard (DK),NG,01/10/2020,31/12/4000
112040407,Milk Collection (DK),955,22/09/2020,31/12/4000
112040407,Miscellaneous,6014,01/09/2020,30/11/2020
112040407,Miscellaneous,6007,01/06/2020,31/12/2020
112040407,Milk Collection (DK),950,22/09/2020,31/12/4000
112040407,Milk Collection (DK),970,01/10/2020,31/12/4000
112040407,Milk Standard (DK),AM,01/10/2020,31/12/4000
112040425,Milk Standard (DK),AM,01/10/2020,31/12/4000
112040425,Miscellaneous,6014,01/09/2020,30/11/2020
112040425,Miscellaneous,6007,01/06/2020,31/12/2020
112040425,Milk Collection (DK),955,22/09/2020,31/12/4000
112040425,Milk Collection (DK),970,01/10/2020,31/12/4000
112040427,Miscellaneous,6014,01/09/2020,30/11/2020
112040427,Milk Standard (DK),AM,01/10/2020,31/12/4000
112040427,Miscellaneous,6007,01/06/2020,31/12/2020
